PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
20754,15,Female,USA,Action,3.738591486,0,Easy,0,115,54,40,Low
20755,31,Male,Europe,Simulation,0.3710917959,0,Hard,1,84,62,23,Low
20756,44,Male,Europe,RPG,18.05660112,0,Easy,1,52,98,48,Low
20757,40,Male,USA,Strategy,3.09998788,0,Easy,5,112,65,8,Medium
20758,33,Male,USA,Simulation,7.257243469,0,Easy,16,56,28,38,Medium
20759,35,Male,Europe,Action,12.33514491,0,Easy,4,40,74,37,Low
20760,31,Male,Europe,Simulation,18.31264732,0,Hard,9,80,52,5,Medium
20761,35,Female,Asia,RPG,6.528130654,0,Easy,12,48,87,24,Medium
20762,33,Male,Europe,Simulation,18.00797402,1,Hard,8,71,12,21,Low
20763,21,Male,USA,Strategy,8.949594857,0,Hard,11,119,60,13,Medium
20764,31,Male,Europe,Strategy,15.9224723,0,Medium,16,170,49,15,High
20765,15,Male,USA,Strategy,9.867419881,0,Easy,1,86,90,39,Low
20766,20,Female,Europe,Sports,21.21384398,0,Easy,17,82,5,42,Medium
20767,40,Male,USA,Sports,7.852825784,0,Hard,15,112,19,26,High
20768,16,Female,USA,Action,17.22827988,1,Medium,11,16,64,13,Low
20769,46,Female,Europe,Strategy,14.34933879,1,Easy,19,53,8,8,Medium
20770,19,Male,USA,RPG,19.56177007,0,Easy,1,81,94,0,Low
20771,45,Female,Asia,Sports,21.40599118,1,Medium,18,164,91,49,High
20772,26,Female,USA,RPG,22.05184853,0,Medium,9,116,50,34,Medium
20773,49,Female,USA,Sports,15.26315863,0,Hard,10,60,45,24,Medium
20774,44,Male,Asia,RPG,7.460288148,0,Medium,14,21,68,7,Medium
20775,20,Male,USA,Sports,1.647912782,0,Hard,19,151,21,35,High
20776,29,Male,USA,Simulation,5.268548787,0,Easy,10,66,89,25,Medium
20777,29,Male,USA,Sports,3.97518055,0,Easy,6,173,68,16,Medium
20778,30,Male,Asia,RPG,4.808297238,0,Easy,8,118,40,29,Medium
20779,34,Female,Europe,Sports,22.44842111,0,Easy,7,54,57,38,Medium
20780,27,Male,Europe,RPG,11.90125631,0,Easy,17,165,20,1,High
20781,45,Male,USA,Action,10.36521696,0,Easy,14,71,65,14,Medium
20782,48,Male,Asia,Sports,5.448804834,0,Easy,11,173,35,0,High
20783,43,Male,USA,Sports,11.97966566,1,Easy,8,15,25,13,Low
20784,17,Male,Asia,Strategy,23.70588777,0,Hard,10,149,91,46,High
20785,23,Female,Europe,Sports,5.030257606,0,Easy,10,53,92,1,Medium
20786,25,Female,Europe,Strategy,6.853483345,1,Hard,12,72,25,49,Medium
20787,25,Male,Europe,Action,18.33240028,1,Medium,2,20,21,26,Low
20788,39,Male,USA,Action,22.2900649,0,Easy,14,65,79,26,Medium
20789,36,Female,USA,Strategy,12.61197858,1,Medium,7,48,14,17,Medium
20790,23,Male,Europe,Strategy,18.55327959,0,Easy,19,41,53,20,Medium
20791,34,Male,Asia,Action,0.38674279,0,Hard,5,109,72,36,Medium
20792,35,Male,Other,Sports,15.37733908,0,Medium,4,70,6,22,Low
20793,24,Male,Europe,Sports,1.024398772,0,Hard,11,58,56,20,Medium
20794,36,Female,USA,RPG,23.75867463,1,Hard,1,122,16,14,Low
20795,43,Female,Other,Sports,13.24309052,1,Easy,8,109,4,12,Medium
20796,23,Male,Europe,RPG,3.867049476,0,Hard,7,96,77,3,Medium
20797,19,Male,USA,Strategy,20.6929994,0,Easy,15,129,32,23,High
20798,25,Male,Other,Strategy,17.19605476,1,Medium,13,115,11,3,High
20799,15,Male,USA,Simulation,8.076677149,0,Easy,8,175,83,17,High
20800,15,Female,Europe,Sports,1.054579607,1,Hard,9,126,96,22,Medium
20801,19,Male,USA,RPG,15.54038059,0,Easy,1,51,89,31,Low
20802,36,Male,Asia,Action,15.26028532,0,Easy,19,136,6,26,High
20803,40,Male,Other,Strategy,7.498590712,1,Easy,12,101,51,30,High
20804,20,Male,Other,Sports,15.46773965,1,Medium,9,155,20,43,High
20805,46,Male,USA,Sports,4.067174438,0,Medium,16,84,68,16,Medium
20806,25,Male,Asia,Simulation,22.17369558,0,Hard,19,123,77,23,Low
20807,24,Female,Europe,Sports,8.774303742,0,Easy,8,69,73,19,Medium
20808,48,Male,Asia,Strategy,3.699193839,0,Easy,7,178,65,23,Medium
20809,45,Female,USA,Simulation,20.75589653,0,Easy,8,63,85,37,Medium
20810,26,Female,Europe,Strategy,9.278823315,1,Hard,2,91,26,19,Low
20811,30,Female,USA,Simulation,16.29426104,0,Easy,9,68,54,21,Medium
20812,17,Male,Asia,Sports,14.82517724,0,Easy,6,137,29,32,Medium
20813,16,Female,Asia,RPG,4.060588471,0,Hard,9,173,78,45,High
20814,19,Female,USA,Action,9.9606777,1,Easy,18,134,60,11,High
20815,25,Male,Europe,Simulation,19.88621864,0,Easy,10,35,26,26,High
20816,39,Female,USA,RPG,4.631725326,0,Medium,9,138,15,14,Medium
20817,49,Male,USA,RPG,11.91563672,0,Medium,10,134,73,40,High
20818,49,Female,Europe,Sports,12.58822207,0,Hard,7,124,96,36,Medium
20819,36,Male,Asia,Strategy,21.20608292,0,Medium,1,139,92,19,Low
20820,36,Female,Other,Simulation,14.59038649,0,Medium,8,164,6,40,Medium
20821,25,Male,Europe,Action,20.80142345,0,Easy,9,155,58,1,Medium
20822,46,Male,Asia,RPG,21.08016942,0,Medium,17,10,50,40,Low
20823,49,Male,Europe,Sports,10.51727561,0,Easy,9,84,74,17,Medium
20824,45,Male,Asia,Strategy,2.163420699,0,Medium,15,98,43,0,High
20825,22,Female,Asia,Sports,21.37480337,0,Medium,10,69,32,32,Medium
20826,34,Male,USA,RPG,4.322140531,0,Medium,15,170,91,4,High
20827,48,Male,Europe,Sports,13.01913434,0,Medium,14,103,85,2,High
20828,18,Female,USA,Action,3.049565512,0,Medium,0,165,36,36,Low
20829,32,Male,USA,Sports,23.06608272,0,Easy,11,40,88,14,Medium
20830,18,Male,Other,RPG,0.2971950188,0,Hard,12,104,69,4,Medium
20831,34,Male,USA,Action,7.896789274,0,Easy,17,98,20,6,High
20832,23,Female,USA,Sports,23.57575057,0,Hard,2,75,65,32,Low
20833,30,Female,USA,Action,4.259077848,0,Hard,4,157,74,37,Medium
20834,40,Female,Europe,Simulation,17.20904029,0,Medium,6,29,16,33,Low
20835,39,Female,USA,Action,15.22528668,0,Easy,5,47,18,15,Low
20836,18,Male,USA,Action,0.2880614636,0,Hard,10,145,18,40,High
20837,33,Female,Other,Action,21.21715792,1,Easy,8,53,59,35,Medium
20838,28,Male,Asia,Sports,0.5489235468,0,Medium,10,35,95,4,Medium
20839,35,Male,USA,Sports,17.02089512,0,Easy,15,77,31,37,Medium
20840,29,Male,USA,Strategy,10.82007209,0,Medium,12,12,37,29,Low
20841,17,Male,Europe,Action,1.569104165,0,Easy,15,122,10,1,High
20842,30,Female,Asia,Action,11.30878888,0,Easy,6,95,2,42,Medium
20843,28,Male,Other,Simulation,16.19874953,0,Medium,13,106,18,6,Medium
20844,23,Female,USA,RPG,1.367614959,0,Hard,1,141,41,12,Low
20845,21,Male,Europe,Sports,21.81526253,0,Hard,7,173,90,2,Medium
20846,28,Male,Europe,Strategy,7.895526999,0,Medium,4,27,99,48,Medium
20847,20,Male,USA,Simulation,4.722390331,1,Easy,2,26,98,5,Low
20848,35,Male,Asia,Strategy,20.22663024,0,Easy,12,146,12,42,High
20849,29,Female,Asia,Simulation,9.926589757,0,Easy,15,110,80,27,High
20850,22,Female,Other,Sports,20.62418138,0,Hard,5,11,21,17,Low
20851,48,Male,USA,RPG,7.248337519,0,Medium,11,149,43,5,High
20852,15,Male,USA,Action,14.03102344,0,Easy,1,62,66,33,Low
20853,46,Male,Asia,Sports,23.43120938,0,Easy,14,13,67,27,Low
20854,19,Male,USA,Simulation,8.638443509,0,Easy,11,73,25,30,Medium
20855,44,Female,Europe,Sports,12.02534284,0,Hard,14,87,80,42,Medium
20856,36,Male,Europe,Strategy,19.38743175,0,Easy,3,128,89,8,Medium
20857,34,Male,Europe,Sports,15.20146588,0,Medium,4,63,74,19,Medium
20858,30,Female,USA,RPG,18.9090359,0,Hard,16,170,15,34,High
20859,21,Male,Europe,Simulation,8.551155673,0,Easy,19,39,28,33,Medium
20860,21,Female,USA,Sports,9.917862706,0,Easy,12,89,23,28,Medium
20861,16,Female,Other,Simulation,0.7042076076,0,Easy,15,87,33,32,Medium
20862,28,Male,Europe,Action,19.25563482,0,Easy,2,108,69,29,Medium
20863,45,Female,Asia,RPG,13.32967213,0,Medium,17,74,44,35,Medium
20864,28,Female,Other,Simulation,13.44811433,1,Easy,11,147,71,18,High
20865,19,Male,USA,Action,7.979937776,0,Easy,3,57,19,29,Low
20866,25,Male,USA,RPG,21.47169855,1,Hard,15,40,34,21,Medium
20867,19,Male,Asia,Strategy,17.02021815,1,Medium,3,176,61,7,Medium
20868,43,Female,Asia,Simulation,1.400229854,0,Easy,6,43,21,46,Low
20869,25,Male,USA,Simulation,18.33575035,0,Easy,10,92,88,39,Medium
20870,19,Male,Other,RPG,0.9832403227,0,Easy,13,152,39,11,High
20871,46,Male,Europe,Action,8.136653458,0,Easy,0,121,67,44,Low
20872,29,Male,Europe,Strategy,10.93774465,0,Medium,6,25,5,15,Low
20873,33,Male,Asia,Simulation,15.56454715,0,Easy,14,26,59,21,Medium
20874,36,Male,USA,Sports,16.17719421,0,Easy,3,67,38,16,Low
20875,48,Male,Europe,Strategy,12.04451877,0,Medium,5,35,34,5,High
20876,31,Female,USA,Sports,7.868159919,0,Medium,16,81,23,23,Medium
20877,26,Female,USA,RPG,14.38083371,0,Medium,5,73,45,43,Medium
20878,39,Male,USA,Simulation,16.40946679,1,Easy,13,152,67,6,High
20879,31,Female,USA,Action,6.926827179,0,Easy,19,19,62,7,Medium
20880,24,Male,Europe,Simulation,14.30745843,0,Easy,5,88,47,39,Medium
20881,42,Female,Europe,Sports,12.0767095,0,Medium,2,47,15,34,Low
20882,32,Male,Europe,Strategy,1.643915664,1,Medium,18,141,34,26,High
20883,32,Male,USA,RPG,20.3325687,0,Easy,5,128,87,31,Medium
20884,46,Male,USA,Action,21.91892943,0,Easy,0,25,73,33,Low
20885,28,Male,USA,Sports,14.57905277,0,Medium,2,16,72,20,Medium
20886,30,Female,USA,Action,19.25288551,0,Easy,10,15,36,8,Low
20887,32,Male,USA,Strategy,14.24169549,0,Easy,16,94,84,47,High
20888,30,Male,USA,RPG,12.53480292,0,Easy,14,123,76,48,High
20889,31,Female,USA,RPG,15.56675283,0,Medium,19,46,43,31,Medium
20890,21,Female,Europe,RPG,14.41329221,0,Easy,14,34,10,48,Medium
20891,26,Male,USA,Simulation,16.97667998,1,Easy,2,82,92,39,Medium
20892,48,Male,USA,Sports,14.85717733,0,Medium,2,94,36,33,Low
20893,24,Female,USA,Action,23.34847546,0,Medium,7,50,93,6,Medium
20894,19,Male,USA,Strategy,14.97379997,0,Medium,6,56,2,35,High
20895,35,Female,USA,Simulation,9.977725425,1,Easy,17,121,11,10,High
20896,17,Female,Asia,Sports,1.148242692,0,Easy,1,139,86,12,High
20897,33,Male,USA,RPG,18.17344554,0,Medium,7,108,30,24,Medium
20898,49,Female,USA,Action,2.651128541,0,Easy,7,145,17,7,Medium
20899,20,Male,USA,RPG,13.31047189,0,Easy,18,94,38,32,High
20900,28,Female,Other,Simulation,0.2107275368,0,Medium,14,95,54,4,Medium
20901,18,Male,USA,Sports,17.1148386,0,Easy,5,39,80,29,Low
20902,32,Female,Other,Action,4.422715464,0,Medium,3,96,18,19,Low
20903,43,Female,USA,Sports,8.37492235,0,Easy,7,170,88,28,Medium
20904,49,Male,Asia,Strategy,17.74287931,1,Medium,8,81,90,26,Medium
20905,30,Female,Europe,RPG,14.29061469,0,Easy,15,80,77,48,Medium
20906,34,Male,Europe,Strategy,5.004337037,1,Easy,5,175,11,2,Medium
20907,38,Female,USA,Sports,8.043863777,0,Easy,4,163,4,11,Medium
20908,49,Female,Asia,Simulation,10.72721489,0,Medium,0,73,42,37,Low
20909,33,Female,Europe,Action,9.47536117,1,Medium,4,10,59,21,Low
20910,18,Female,Europe,Action,15.0492188,0,Easy,10,179,9,4,High
20911,47,Male,Europe,Simulation,10.09756755,0,Easy,4,27,26,47,Low
20912,16,Male,USA,Sports,14.08308009,0,Easy,11,163,74,6,High
20913,27,Female,Asia,Sports,5.975403084,1,Easy,9,94,71,44,Medium
20914,44,Female,USA,Action,23.99072332,0,Easy,19,117,13,24,High
20915,48,Male,USA,Sports,18.5673407,0,Medium,1,46,68,21,Low
20916,44,Male,Europe,Action,9.478996746,0,Easy,13,87,95,39,Medium
20917,38,Male,USA,Action,23.23912384,0,Medium,4,69,18,45,Low
20918,47,Female,Other,Strategy,16.97417731,1,Easy,19,129,51,48,High
20919,24,Female,USA,Action,10.89076565,0,Easy,18,92,43,6,High
20920,32,Male,Europe,Action,5.083773042,1,Easy,7,148,67,28,Medium
20921,33,Male,Europe,Simulation,13.91464507,1,Easy,19,32,67,37,Medium
20922,21,Female,Europe,RPG,8.080189919,0,Easy,9,69,97,40,Medium
20923,33,Female,Europe,Strategy,1.033973955,0,Medium,7,63,72,20,Medium
20924,38,Male,USA,Sports,8.215276741,0,Hard,13,42,30,26,Medium
20925,29,Female,Other,Sports,0.4602963531,0,Medium,3,123,57,23,Medium
20926,37,Male,Asia,Sports,12.84867299,0,Hard,13,169,53,12,High
20927,18,Female,Europe,Strategy,1.324616219,1,Medium,9,45,28,44,Low
20928,18,Female,USA,Strategy,2.14117063,0,Medium,10,106,91,34,Medium
20929,19,Female,Asia,RPG,22.53567071,0,Medium,9,169,44,47,High
20930,37,Female,Europe,Simulation,14.01947329,1,Medium,18,161,94,8,High
20931,25,Male,USA,RPG,21.79676883,0,Medium,11,148,19,1,High
20932,25,Female,USA,Simulation,1.723457766,0,Medium,11,155,3,5,High
20933,27,Female,Europe,Simulation,23.69968098,0,Easy,7,53,66,38,Medium
20934,28,Male,Europe,RPG,18.33321278,1,Medium,5,61,26,47,Medium
20935,22,Male,Europe,Simulation,19.56570165,0,Medium,0,165,71,1,Low
20936,39,Male,Europe,Simulation,21.87653853,0,Easy,17,77,2,6,Medium
20937,32,Female,USA,Simulation,22.56710411,0,Hard,3,70,52,37,Low
20938,32,Female,USA,Sports,17.15554131,0,Easy,17,163,47,38,High
20939,24,Male,Europe,Strategy,14.65706094,0,Hard,5,153,98,12,Medium
20940,21,Male,USA,Simulation,2.94858195,1,Easy,6,45,86,24,Medium
20941,28,Male,USA,Simulation,2.600524268,1,Medium,17,145,88,31,High
20942,29,Male,USA,Action,7.359593741,0,Easy,16,100,60,15,High
20943,30,Male,USA,Strategy,9.891245135,0,Easy,8,28,63,8,Low
20944,16,Female,USA,Strategy,23.74744174,0,Medium,2,43,83,23,Low
20945,44,Female,USA,RPG,15.38620813,0,Easy,0,128,54,9,Low
20946,44,Male,USA,Simulation,15.53509344,0,Hard,5,148,52,40,Medium
20947,32,Male,USA,Strategy,13.17603111,0,Medium,14,125,81,14,High
20948,45,Male,USA,Action,3.109769371,0,Medium,12,107,28,13,Medium
20949,27,Male,Asia,Strategy,13.11175215,0,Medium,19,40,45,48,Medium
20950,34,Female,Europe,Simulation,6.306380583,0,Medium,14,83,41,49,Medium
20951,49,Male,Europe,RPG,13.61218238,0,Easy,3,36,16,31,Low
20952,37,Male,USA,RPG,7.120050851,0,Hard,1,113,10,12,Low
20953,47,Female,Asia,Sports,12.3497433,0,Easy,14,164,15,12,High
20954,49,Male,Asia,RPG,14.98872393,0,Easy,11,55,91,25,Medium
20955,34,Male,USA,Action,11.1963041,0,Easy,0,170,13,18,Low
20956,17,Male,Asia,RPG,0.4596527224,1,Medium,10,158,2,49,High
20957,22,Male,USA,Sports,3.872509064,0,Easy,15,139,33,42,High
20958,46,Male,Europe,Strategy,14.63189849,0,Easy,5,97,52,40,Medium
20959,43,Female,Asia,Sports,4.897415306,0,Easy,16,29,36,46,Medium
20960,21,Female,Other,Strategy,4.9046988,1,Easy,13,154,89,20,High
20961,16,Female,USA,Sports,16.5609613,1,Medium,10,152,99,37,High
20962,35,Female,Other,Action,10.18007158,0,Easy,6,133,63,6,Medium
20963,20,Female,USA,RPG,17.40401467,0,Medium,5,66,26,36,Medium
20964,42,Male,Other,Action,2.118045974,0,Easy,12,169,40,47,High
20965,46,Female,Asia,Action,18.78038487,0,Easy,2,100,32,30,Low
20966,23,Male,Other,RPG,14.01542426,0,Medium,13,119,21,0,High
20967,25,Male,USA,Action,12.60830564,0,Easy,18,161,89,44,High
20968,37,Female,Other,Simulation,19.3341514,0,Easy,4,84,39,13,Medium
20969,25,Female,Asia,Action,22.75165727,0,Medium,9,94,20,39,Medium
20970,16,Male,USA,Sports,15.64897367,0,Medium,7,62,92,19,Medium
20971,17,Male,USA,Action,3.190024337,0,Easy,19,172,82,10,High
20972,25,Male,USA,RPG,14.8226412,0,Hard,11,32,36,6,Medium
20973,49,Female,Europe,Simulation,0.0767908915,0,Medium,6,11,75,42,Low
20974,29,Female,USA,RPG,7.885316264,0,Hard,2,90,68,5,Low
20975,25,Female,Europe,Strategy,16.83997955,0,Medium,9,148,88,19,Medium
20976,45,Female,USA,RPG,20.91576993,0,Medium,19,19,61,19,High
20977,42,Male,USA,Action,8.59949511,1,Medium,1,118,16,29,Low
20978,42,Male,Europe,Strategy,5.842990726,0,Medium,10,173,16,27,Medium
20979,46,Female,Europe,RPG,3.922230719,0,Hard,12,103,17,9,Medium
20980,39,Male,USA,Simulation,11.64576821,1,Medium,4,57,28,18,Low
20981,34,Male,USA,Strategy,10.72764787,0,Easy,16,137,26,25,High
20982,42,Female,USA,Sports,11.92118588,0,Easy,6,168,79,14,Medium
20983,39,Female,USA,Strategy,6.324467037,0,Easy,4,158,73,37,Medium
20984,25,Male,USA,Strategy,11.26921441,1,Medium,14,135,98,46,Low
20985,33,Female,Asia,Action,8.427254865,0,Easy,19,72,27,26,Medium
20986,42,Male,USA,RPG,23.63567414,0,Easy,9,71,95,40,Medium
20987,15,Male,USA,Strategy,4.525990682,0,Easy,13,52,5,9,Medium
20988,19,Male,Asia,Strategy,2.877169027,0,Medium,17,50,98,46,Medium
20989,24,Female,USA,Strategy,19.50601757,0,Hard,12,94,47,16,Medium
20990,48,Male,USA,RPG,18.52497037,0,Hard,13,124,31,22,High
20991,16,Female,Europe,Simulation,19.63868098,0,Easy,13,59,51,39,Medium
20992,32,Male,Europe,RPG,11.91433304,1,Medium,14,58,67,13,Medium
20993,27,Male,USA,Simulation,5.25563941,0,Hard,0,78,78,45,Low
20994,19,Male,Europe,Strategy,21.74581633,0,Easy,19,99,8,46,High
20995,34,Male,Europe,RPG,19.0498097,1,Medium,3,42,54,8,Low
20996,16,Male,Europe,RPG,17.89996994,0,Easy,10,129,75,15,Medium
20997,25,Male,Asia,RPG,0.8586270675,0,Easy,7,64,7,17,Medium
20998,44,Female,Other,Strategy,11.66557512,0,Easy,11,57,38,29,Medium
20999,46,Female,Europe,Strategy,8.157398629,0,Easy,12,28,36,16,Medium
21000,46,Male,Other,Simulation,8.257566006,0,Hard,12,28,12,13,Medium
21001,42,Male,Europe,Simulation,3.021732374,0,Easy,13,74,17,12,Medium
21002,24,Male,Europe,RPG,21.19579518,0,Medium,13,166,93,20,High
21003,36,Male,Asia,Sports,5.820308599,0,Medium,14,176,16,23,High
21004,31,Female,Other,Action,1.181646615,0,Medium,19,66,89,41,High
21005,36,Male,Other,Strategy,11.01938485,0,Easy,18,65,85,41,Medium
21006,33,Female,Asia,Action,13.04809435,0,Medium,0,161,52,47,Low
21007,31,Female,Europe,Action,8.556213984,0,Easy,7,145,92,45,High
21008,38,Male,USA,Action,8.826896681,1,Hard,10,141,16,17,Medium
21009,46,Female,Europe,Simulation,9.440495427,1,Easy,0,103,76,28,Low
21010,42,Male,Asia,Strategy,16.43736165,0,Medium,6,20,65,4,Low
21011,28,Male,USA,Sports,6.161129081,0,Hard,19,114,48,45,High
21012,20,Female,USA,Sports,22.56191557,0,Easy,17,99,7,6,High
21013,23,Female,USA,Sports,9.156450654,0,Medium,2,150,48,15,Low
21014,35,Male,Asia,RPG,10.06978502,1,Hard,12,143,73,9,High
21015,26,Female,Europe,Strategy,3.540350214,0,Easy,5,113,5,42,Medium
21016,44,Female,Europe,Simulation,11.15926334,0,Medium,18,64,11,36,Medium
21017,45,Female,Other,Simulation,16.71642952,0,Medium,7,141,66,41,Medium
21018,18,Male,Europe,RPG,8.121120128,0,Easy,12,34,5,29,Medium
21019,45,Female,Asia,Simulation,4.618034917,0,Medium,4,34,67,28,Low
21020,41,Female,Europe,Strategy,18.42170951,0,Easy,13,124,36,45,High
21021,39,Male,Asia,RPG,14.27976753,1,Medium,13,48,19,16,Medium
21022,19,Male,Asia,Sports,11.73826625,1,Easy,7,51,35,45,High
21023,20,Male,Other,Action,9.260891391,0,Hard,10,131,50,41,Medium
21024,19,Male,USA,Sports,6.846250822,0,Medium,10,166,17,10,High
21025,41,Male,USA,Action,2.778415116,0,Easy,8,112,97,31,Medium
21026,22,Female,Asia,Strategy,6.383435784,0,Easy,0,165,31,2,Low
21027,23,Female,Asia,Strategy,6.582908737,0,Easy,15,154,30,35,High
21028,29,Male,USA,Strategy,8.055402207,0,Easy,1,19,85,26,Low
21029,21,Female,USA,Simulation,6.53404585,0,Easy,18,47,27,42,Medium
21030,46,Female,Asia,Strategy,0.5566148363,0,Easy,7,156,92,40,Medium
21031,22,Male,Europe,RPG,7.060374759,0,Easy,8,21,49,3,Low
21032,29,Male,Asia,Simulation,0.2233611373,0,Easy,8,35,89,0,Low
21033,33,Male,Europe,Simulation,17.67635649,0,Easy,15,158,13,15,High
21034,20,Male,USA,Simulation,4.561761883,0,Easy,10,13,53,16,Low
21035,33,Male,Asia,Simulation,2.875512474,0,Medium,7,136,89,13,Medium
21036,42,Male,Europe,Sports,15.18235039,0,Medium,2,74,85,35,Low
21037,31,Female,Europe,Strategy,22.77735951,0,Easy,2,71,92,12,Low
21038,33,Male,Asia,Sports,22.12612425,0,Easy,11,75,45,30,Medium
21039,45,Male,USA,RPG,13.19892087,0,Easy,6,39,17,10,Low
21040,25,Female,Europe,RPG,8.326570359,0,Easy,6,70,17,47,Medium
21041,29,Female,USA,Sports,5.28472727,0,Medium,12,35,35,16,Medium
21042,24,Female,USA,RPG,9.206184124,0,Easy,0,122,66,17,Low
21043,37,Male,Asia,Sports,1.067571416,1,Medium,15,44,92,7,High
21044,17,Female,Europe,Simulation,14.06345126,0,Easy,9,74,2,44,Medium
21045,17,Male,Other,Simulation,21.77275857,0,Easy,0,46,37,18,Low
21046,32,Female,Europe,Action,15.96441052,0,Medium,12,66,73,48,Medium
21047,39,Male,USA,Simulation,14.86353431,0,Easy,10,160,1,6,High
21048,34,Male,Europe,Sports,6.836012589,0,Easy,12,33,7,14,Medium
21049,43,Female,USA,RPG,10.64441432,0,Medium,19,50,93,1,High
21050,36,Male,Other,Sports,22.88662779,1,Easy,9,128,56,29,Medium
21051,29,Male,Europe,Simulation,17.79127042,0,Easy,18,118,44,45,High
21052,24,Male,Europe,Action,1.510378162,0,Easy,8,54,81,6,Medium
21053,35,Male,USA,Sports,4.508799471,1,Easy,14,65,74,43,Medium
21054,43,Male,Europe,Sports,10.47405043,0,Easy,19,83,37,5,High
21055,46,Female,USA,Simulation,20.15374286,0,Easy,2,123,56,43,Medium
21056,24,Male,Europe,Strategy,21.83639555,1,Medium,16,128,28,32,High
21057,27,Male,Europe,Simulation,7.897567903,0,Hard,13,57,47,0,Medium
21058,37,Female,USA,Simulation,4.212508478,0,Easy,16,24,71,37,Medium
21059,37,Female,USA,Action,2.977212061,0,Easy,6,179,2,1,Medium
21060,45,Female,Asia,RPG,1.965983788,0,Easy,6,98,66,32,High
21061,18,Male,Europe,Strategy,3.846635313,1,Medium,11,43,83,8,Medium
21062,17,Male,Europe,Strategy,2.402244106,0,Medium,13,67,33,35,Medium
21063,35,Male,USA,RPG,11.94019309,0,Easy,4,136,61,28,Medium
21064,16,Female,Europe,RPG,18.20301792,0,Medium,13,51,99,47,Medium
21065,18,Male,USA,Simulation,7.183324057,0,Easy,3,11,95,18,Low
21066,15,Female,Europe,RPG,12.33777968,0,Easy,8,115,33,23,Medium
21067,29,Female,Asia,Strategy,21.09728409,0,Easy,17,32,43,47,Medium
21068,47,Male,USA,Action,22.0719181,0,Medium,18,67,19,37,Medium
21069,20,Male,Asia,Sports,8.433585857,0,Easy,11,55,43,34,Medium
21070,21,Male,USA,RPG,17.58513077,0,Hard,4,157,24,28,Medium
21071,33,Male,USA,RPG,1.718838891,0,Medium,18,132,94,13,High
21072,15,Female,Other,Strategy,13.75453123,1,Medium,7,88,52,45,Medium
21073,33,Male,USA,Simulation,14.19959726,0,Easy,3,109,4,27,Low
21074,40,Male,USA,Action,13.09825085,1,Medium,15,169,76,25,High
21075,26,Male,Europe,Strategy,3.960592466,0,Medium,7,53,91,25,Medium
21076,36,Male,Other,Action,15.99020584,0,Medium,16,123,99,1,High
21077,27,Male,Europe,RPG,5.552880775,0,Medium,6,66,7,41,Medium
21078,42,Male,Other,Sports,22.01236308,0,Medium,5,96,4,45,Medium
21079,28,Male,Europe,Action,2.127363424,0,Medium,6,27,81,7,Low
21080,36,Female,USA,Sports,16.2225164,0,Medium,2,54,66,10,Low
21081,44,Female,Europe,Strategy,9.349220916,0,Medium,15,71,57,29,Medium
21082,34,Female,USA,Action,7.930648867,0,Easy,2,64,68,0,Low
21083,41,Female,USA,Strategy,7.29570868,0,Easy,13,164,75,20,High
21084,48,Male,USA,RPG,8.919394678,0,Easy,3,145,93,18,Medium
21085,15,Female,USA,RPG,5.583529192,0,Hard,17,101,22,48,High
21086,29,Male,USA,Action,20.22796003,1,Easy,6,33,43,21,Low
21087,46,Male,USA,Sports,15.06223535,0,Medium,0,130,52,24,Low
21088,22,Male,USA,Strategy,17.72886585,0,Easy,19,166,45,18,High
21089,47,Male,USA,Strategy,5.572935009,0,Easy,11,104,60,31,Medium
21090,32,Female,USA,Simulation,5.038267798,0,Easy,18,130,62,46,High
21091,43,Male,Other,Strategy,10.267685,0,Easy,18,12,60,36,High
21092,46,Male,Europe,Action,16.99945232,0,Medium,6,101,9,13,Medium
21093,47,Male,Europe,Simulation,23.32602233,0,Easy,15,11,70,47,Medium
21094,19,Female,Europe,Strategy,8.831598193,0,Easy,17,31,2,46,Medium
21095,32,Male,Europe,Strategy,20.68774352,0,Easy,8,37,15,24,Low
21096,24,Male,USA,Action,22.35414844,0,Easy,11,173,36,44,High
21097,47,Female,Europe,Strategy,0.1672274919,1,Easy,9,49,93,31,Medium
21098,37,Male,Asia,Action,17.14678152,0,Medium,14,41,19,14,Medium
21099,19,Female,Europe,Simulation,10.26815703,0,Hard,15,99,80,12,High
21100,48,Female,Asia,Strategy,14.17230614,0,Medium,17,176,43,39,High
21101,38,Male,USA,Simulation,12.68460514,0,Medium,12,93,64,19,Medium
21102,31,Female,Asia,RPG,20.78612652,0,Easy,1,164,72,28,Low
21103,45,Female,Europe,Strategy,4.469427467,0,Medium,10,101,13,39,Low
21104,21,Male,Europe,Simulation,16.53133912,0,Easy,6,143,94,12,Medium
21105,31,Male,Europe,Sports,6.030716593,0,Easy,13,38,62,28,Medium
21106,42,Female,USA,Sports,20.0366242,1,Hard,11,69,51,4,Medium
21107,36,Male,Europe,Action,20.95877171,0,Easy,4,79,71,45,Medium
21108,29,Male,USA,Sports,5.14386273,0,Easy,16,47,61,34,Medium
21109,29,Female,USA,Simulation,8.529098686,0,Easy,9,86,9,1,Medium
